Adresse;Bezirk;WBezArt;Wahlbezirk;AghWkr;StimmArt;OstWest;WberIns;Waehler;Waehlerp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p
01W112;01;W;112;01;2;O;1104;555;50,3;545;98,2;10;1,8;143;26,2;61;11,2;194;35,6;55;10,1;12;2,2;5;0,9;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,3;0;0,0;1;0,2;0;0,0;0;0,0;5;0,9;0;0,0;1;0,2;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;58;10,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W113;01;W;113;01;2;O;1183;560;47,3;550;98,2;10;1,8;144;26,2;57;10,4;191;34,7;47;8,5;14;2,5;5;0,9;4;0,7;0;0,0;1;0,2;2;0,4;0;0,0;0;0,0;10;1,8;0;0,0;0;0,0;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;72;13,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W114;01;W;114;01;2;O;929;481;51,8;480;99,8;1;0,2;129;26,9;51;10,6;171;35,6;48;10,0;11;2,3;2;0,4;1;0,2;0;0,0;0;0,0;2;0,4;2;0,4;0;0,0;8;1,7;0;0,0;1;0,2;0;0,0;1;0,2;5;1,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;46;9,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W115;01;W;115;01;2;O;1135;511;45,0;511;100,0;0;0,0;143;28,0;59;11,5;197;38,6;32;6,3;7;1,4;5;1,0;3;0,6;0;0,0;1;0,2;2;0,4;0;0,0;0;0,0;7;1,4;0;0,0;0;0,0;0;0,0;4;0,8;3;0,6;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;47;9,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W116;01;W;116;01;2;O;980;459;46,8;446;97,2;13;2,8;100;22,4;57;12,8;162;36,3;42;9,4;9;2,0;2;0,4;5;1,1;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;10;2,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;52;11,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W117;01;W;117;01;2;O;966;449;46,5;446;99,3;3;0,7;104;23,3;81;18,2;155;34,8;26;5,8;9;2,0;2;0,4;2;0,4;0;0,0;1;0,2;0;0,0;2;0,4;0;0,0;7;1,6;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;51;11,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W118;01;W;118;01;2;O;591;286;48,4;283;99,0;3;1,0;77;27,2;36;12,7;73;25,8;42;14,8;12;4,2;3;1,1;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;1;0,4;1;0,4;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;35;12,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W119;01;W;119;01;2;O;1270;566;44,6;561;99,1;5;0,9;116;20,7;66;11,8;205;36,5;53;9,4;20;3,6;6;1,1;4;0,7;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;9;1,6;0;0,0;0;0,0;0;0,0;3;0,5;3;0,5;0;0,0;5;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;69;12,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W120;01;W;120;01;2;W;1203;494;41,1;477;96,6;17;3,4;186;39,0;105;22,0;55;11,5;31;6,5;1;0,2;8;1,7;8;1,7;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;6;1,3;0;0,0;9;1,9;0;0,0;13;2,7;7;1,5;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;44;9,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W121;01;W;121;01;2;O;747;367;49,1;364;99,2;3;0,8;93;25,5;53;14,6;123;33,8;29;8,0;7;1,9;4;1,1;6;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;4;1,1;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;41;11,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W122;01;W;122;01;2;O;937;365;39,0;360;98,6;5;1,4;95;26,4;47;13,1;76;21,1;66;18,3;13;3,6;11;3,1;4;1,1;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,8;0;0,0;2;0,6;0;0,0;0;0,0;2;0,6;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;38;10,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W123;01;W;123;01;2;O;1108;489;44,1;483;98,8;6;1,2;112;23,2;46;9,5;169;35,0;60;12,4;13;2,7;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;10;2,1;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;66;13,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W124;01;W;124;01;2;W;1182;397;33,6;390;98,2;7;1,8;130;33,3;121;31,0;28;7,2;28;7,2;5;1,3;10;2,6;8;2,1;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;6;1,5;0;0,0;12;3,1;7;1,8;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;31;7,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W125;01;W;125;01;2;O;574;258;44,9;254;98,4;4;1,6;62;24,4;51;20,1;61;24,0;30;11,8;8;3,1;0;0,0;4;1,6;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;3;1,2;0;0,0;1;0,4;0;0,0;1;0,4;6;2,4;0;0,0;3;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;23;9,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W126;01;W;126;01;2;O;797;359;45,0;357;99,4;2;0,6;91;25,5;30;8,4;123;34,5;31;8,7;8;2,2;5;1,4;4;1,1;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;5;1,4;0;0,0;0;0,0;0;0,0;0;0,0;6;1,7;1;0,3;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;50;14,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W127;01;W;127;01;2;O;620;291;46,9;290;99,7;1;0,3;71;24,5;37;12,8;100;34,5;26;9,0;4;1,4;1;0,3;1;0,3;0;0,0;1;0,3;1;0,3;2;0,7;0;0,0;4;1,4;0;0,0;0;0,0;0;0,0;1;0,3;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;13,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W128;01;W;128;01;2;W;1160;458;39,5;447;97,6;11;2,4;163;36,5;91;20,4;61;13,6;38;8,5;6;1,3;9;2,0;8;1,8;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;19;4,3;0;0,0;7;1,6;10;2,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;34;7,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W129;01;W;129;01;2;W;1190;490;41,2;483;98,6;7;1,4;162;33,5;109;22,6;66;13,7;36;7,5;2;0,4;8;1,7;8;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,4;0;0,0;13;2,7;0;0,0;0;0,0;5;1,0;2;0,4;4;0,8;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;60;12,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W130;01;W;130;01;2;W;864;317;36,7;315;99,4;2;0,6;106;33,7;40;12,7;65;20,6;24;7,6;5;1,6;4;1,3;5;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;2,2;0;0,0;23;7,3;0;0,0;1;0,3;2;0,6;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;32;10,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W131;01;W;131;01;2;W;1041;420;40,3;415;98,8;5;1,2;148;35,7;113;27,2;45;10,8;27;6,5;4;1,0;9;2,2;1;0,2;0;0,0;0;0,0;1;0,2;2;0,5;0;0,0;7;1,7;0;0,0;19;4,6;0;0,0;1;0,2;4;1,0;2;0,5;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;31;7,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W200;01;W;200;02;2;O;902;384;42,6;376;97,9;8;2,1;101;26,9;82;21,8;40;10,6;90;23,9;9;2,4;6;1,6;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,1;0;0,0;2;0,5;0;0,0;3;0,8;6;1,6;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;30;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W201;01;W;201;02;2;O;1134;458;40,4;454;99,1;4;0,9;131;28,9;90;19,8;58;12,8;77;17,0;24;5,3;6;1,3;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,5;0;0,0;3;0,7;0;0,0;3;0,7;6;1,3;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;45;9,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W202;01;W;202;02;2;O;1079;459;42,5;453;98,7;6;1,3;140;30,9;103;22,7;40;8,8;89;19,6;11;2,4;6;1,3;10;2,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;3;0,7;4;0,9;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;44;9,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W203;01;W;203;02;2;O;1194;547;45,8;539;98,5;8;1,5;137;25,4;82;15,2;44;8,2;181;33,6;12;2,2;7;1,3;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,7;0;0,0;3;0,6;0;0,0;5;0,9;6;1,1;0;0,0;7;1,3;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;47;8,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W204;01;W;204;02;2;O;1138;460;40,4;451;98,0;9;2,0;132;29,3;84;18,6;47;10,4;111;24,6;8;1,8;8;1,8;6;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;5;1,1;0;0,0;2;0,4;6;1,3;0;0,0;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;36;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W205;01;W;205;02;2;O;1090;430;39,4;424;98,6;6;1,4;119;28,1;43;10,1;54;12,7;121;28,5;6;1,4;11;2,6;1;0,2;0;0,0;2;0,5;2;0,5;1;0,2;0;0,0;3;0,7;0;0,0;1;0,2;0;0,0;10;2,4;9;2,1;0;0,0;5;1,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;35;8,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W206;01;W;206;02;2;O;922;372;40,3;365;98,1;7;1,9;100;27,4;41;11,2;25;6,8;140;38,4;5;1,4;5;1,4;3;0,8;0;0,0;1;0,3;1;0,3;1;0,3;0;0,0;1;0,3;0;0,0;2;0,5;0;0,0;10;2,7;3;0,8;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;26;7,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W207;01;W;207;02;2;O;1243;526;42,3;511;97,1;15;2,9;153;29,9;68;13,3;48;9,4;158;30,9;7;1,4;1;0,2;8;1,6;0;0,0;1;0,2;2;0,4;1;0,2;0;0,0;6;1,2;0;0,0;1;0,2;0;0,0;7;1,4;5;1,0;0;0,0;1;0,2;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;41;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W208;01;W;208;02;2;O;908;371;40,9;365;98,4;6;1,6;110;30,1;63;17,3;45;12,3;78;21,4;5;1,4;3;0,8;5;1,4;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;4;1,1;0;0,0;0;0,0;0;0,0;3;0,8;2;0,5;0;0,0;3;0,8;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;40;11,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W209;01;W;209;02;2;O;946;412;43,6;404;98,1;8;1,9;94;23,3;44;10,9;120;29,7;52;12,9;7;1,7;4;1,0;3;0,7;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;7;1,7;0;0,0;0;0,0;0;0,0;0;0,0;4;1,0;1;0,2;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;65;16,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W210;01;W;210;02;2;O;915;359;39,2;355;98,9;4;1,1;90;25,4;34;9,6;88;24,8;82;23,1;1;0,3;3;0,8;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,4;0;0,0;1;0,3;0;0,0;3;0,8;1;0,3;0;0,0;5;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;40;11,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W211;01;W;211;02;2;O;687;262;38,1;262;100,0;0;0,0;69;26,3;32;12,2;58;22,1;49;18,7;8;3,1;1;0,4;4;1,5;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;3;1,1;0;0,0;0;0,0;0;0,0;0;0,0;2;0,8;1;0,4;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;33;12,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W212;01;W;212;02;2;O;608;221;36,3;220;99,5;1;0,5;52;23,6;31;14,1;18;8,2;76;34,5;4;1,8;4;1,8;3;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,5;0;0,0;1;0,5;4;1,8;0;0,0;3;1,4;2;0,9;0;0,0;0;0,0;0;0,0;0;0,0;21;9,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W213;01;W;213;02;2;O;1103;504;45,7;501;99,4;3;0,6;136;27,1;56;11,2;49;9,8;166;33,1;2;0,4;16;3,2;6;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,8;0;0,0;1;0,2;0;0,0;4;0,8;7;1,4;2;0,4;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;47;9,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W214;01;W;214;02;2;O;1022;476;46,6;467;98,1;9;1,9;140;30,0;60;12,8;33;7,1;160;34,3;3;0,6;13;2,8;7;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,6;0;0,0;1;0,2;0;0,0;3;0,6;1;0,2;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;40;8,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W215;01;W;215;02;2;O;1157;493;42,6;488;99,0;5;1,0;174;35,7;68;13,9;21;4,3;160;32,8;2;0,4;14;2,9;4;0,8;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;9;1,8;3;0,6;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;29;5,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W216;01;W;216;02;2;O;1126;459;40,8;457;99,6;2;0,4;125;27,4;38;8,3;29;6,3;189;41,4;1;0,2;11;2,4;6;1,3;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;6;1,3;0;0,0;0;0,0;0;0,0;2;0,4;8;1,8;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;8,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W217;01;W;217;02;2;O;914;359;39,3;348;96,9;11;3,1;77;22,1;31;8,9;35;10,1;125;35,9;2;0,6;8;2,3;5;1,4;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;2;0,6;0;0,0;4;1,1;0;0,0;4;1,1;2;0,6;1;0,3;4;1,1;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;44;12,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W218;01;W;218;02;2;O;1250;515;41,2;502;97,5;13;2,5;141;28,1;83;16,5;97;19,3;72;14,3;23;4,6;7;1,4;2;0,4;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;9;1,8;0;0,0;1;0,2;0;0,0;1;0,2;3;0,6;0;0,0;3;0,6;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;57;11,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W219;01;W;219;02;2;O;847;356;42,0;348;97,8;8;2,2;101;29,0;35;10,1;34;9,8;123;35,3;2;0,6;4;1,1;2;0,6;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;4;1,1;0;0,0;2;0,6;7;2,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;31;8,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W220;01;W;220;02;2;O;1271;618;48,6;611;98,9;7;1,1;205;33,6;66;10,8;23;3,8;230;37,6;5;0,8;8;1,3;13;2,1;0;0,0;2;0,3;1;0,2;0;0,0;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;4;0,7;9;1,5;0;0,0;7;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;35;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W221;01;W;221;02;2;O;985;454;46,1;446;98,2;8;1,8;152;34,1;59;13,2;31;7,0;120;26,9;3;0,7;11;2,5;7;1,6;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;9;2,0;0;0,0;1;0,2;0;0,0;7;1,6;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;40;9,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W222;01;W;222;02;2;O;1215;540;44,4;529;98,0;11;2,0;158;29,9;51;9,6;40;7,6;192;36,3;5;0,9;14;2,6;6;1,1;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;1;0,2;0;0,0;5;0,9;5;0,9;0;0,0;6;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;42;7,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W223;01;W;223;02;2;O;570;240;42,1;234;97,5;6;2,5;61;26,1;22;9,4;76;32,5;27;11,5;8;3,4;3;1,3;3;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;2,6;0;0,0;1;0,4;0;0,0;1;0,4;3;1,3;1;0,4;3;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;19;8,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W224;01;W;224;02;2;O;1092;510;46,7;500;98,0;10;2,0;143;28,6;53;10,6;93;18,6;101;20,2;3;0,6;12;2,4;10;2,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;3;0,6;0;0,0;1;0,2;0;0,0;3;0,6;7;1,4;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;68;13,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W225;01;W;225;02;2;O;856;364;42,5;360;98,9;4;1,1;118;32,8;34;9,4;27;7,5;105;29,2;4;1,1;13;3,6;7;1,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,4;0;0,0;0;0,0;0;0,0;5;1,4;7;1,9;1;0,3;2;0,6;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;31;8,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
01W226;01;W;226;02;2;O;490;178;36,3;177;99,4;1;0,6;55;31,1;27;15,3;21;11,9;47;26,6;0;0,0;1;0,6;2;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,6;0;0,0;0;0,0;0;0,0;1;0,6;3;1,7;1;0,6;1;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;17;9,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
